t_rel_s,raw_x,raw_y,raw_z,dx,dy,dz,stick_mag,target_x,target_y,target_z,tcp_x,tcp_y,tcp_z,tcp_vx,tcp_vy,tcp_vz,tcp_speed,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5
0.000011,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191635,-0.484633,0.162654,0.000000,0.000000,0.000000,0.000000,0.853514,-1.399926,2.484345,3.628010,4.712415,2.424268,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.020065,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191637,-0.484632,0.162673,0.000000,0.000000,0.000000,0.000000,0.853518,-1.399962,2.484349,3.627986,4.712375,2.424304,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.040121,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191643,-0.484623,0.162692,0.000000,0.000000,0.000000,0.000000,0.853494,-1.400011,2.484361,3.627986,4.712391,2.424308,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.060160,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191630,-0.484613,0.162673,0.000000,0.000000,0.000000,0.000000,0.853494,-1.399990,2.484389,3.627974,4.712420,2.424311,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.080215,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191625,-0.484637,0.162656,0.000000,0.000000,0.000000,0.000000,0.853542,-1.399926,2.484349,3.627982,4.712383,2.424304,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.100270,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191636,-0.484647,0.162660,0.000000,0.000000,0.000000,0.000000,0.853526,-1.399918,2.484330,3.627974,4.712436,2.424343,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.120324,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191616,-0.484613,0.162655,0.000000,0.000000,0.000000,0.000000,0.853534,-1.399954,2.484393,3.627962,4.712339,2.424295,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.140378,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191622,-0.484603,0.162633,0.000000,0.000000,0.000000,0.000000,0.853506,-1.399926,2.484397,3.628015,4.712363,2.424288,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.160430,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191634,-0.484635,0.162673,0.000000,0.000000,0.000000,0.000000,0.853530,-1.399962,2.484337,3.628026,4.712363,2.424328,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.180486,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191630,-0.484628,0.162644,0.000000,0.000000,0.000000,0.000000,0.853526,-1.399906,2.484366,3.627946,4.712367,2.424295,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.200537,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191626,-0.484632,0.162676,0.000000,0.000000,0.000000,0.000000,0.853534,-1.399974,2.484357,3.627986,4.712383,2.424295,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.220591,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191626,-0.484605,0.162661,0.000000,0.000000,0.000000,0.000000,0.853506,-1.399974,2.484397,3.627978,4.712347,2.424315,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.240648,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191617,-0.484631,0.162672,0.000000,0.000000,0.000000,0.000000,0.853546,-1.399970,2.484366,3.627978,4.712383,2.424327,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.260699,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191620,-0.484604,0.162633,0.000000,0.000000,0.000000,0.000000,0.853506,-1.399926,2.484397,3.628014,4.712379,2.424315,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.280752,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191612,-0.484640,0.162644,0.000000,0.000000,0.000000,0.000000,0.853566,-1.399906,2.484349,3.627998,4.712383,2.424343,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.300803,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191615,-0.484634,0.162676,0.000000,0.000000,0.000000,0.000000,0.853550,-1.399978,2.484361,3.627986,4.712399,2.424251,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.320858,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191621,-0.484617,0.162646,0.000000,0.000000,0.000000,0.000000,0.853530,-1.399930,2.484382,3.627974,4.712347,2.424364,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.340912,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191635,-0.484646,0.162672,0.000000,0.000000,0.000000,0.000000,0.853534,-1.399942,2.484333,3.627961,4.712403,2.424327,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.360968,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191635,-0.484613,0.162673,0.000000,0.000000,0.000000,0.000000,0.853494,-1.399986,2.484385,3.627970,4.712388,2.424315,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.381025,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191612,-0.484636,0.162663,0.000000,0.000000,0.000000,0.000000,0.853550,-1.399946,2.484370,3.627937,4.712424,2.424327,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.401079,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191612,-0.484625,0.162659,0.000000,0.000000,-0.000000,0.000000,0.853554,-1.399950,2.484378,3.627958,4.712347,2.424323,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
0.421133,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191633,-0.484635,0.162662,0.000000,0.000000,-0.000000,0.000000,0.853518,-1.399942,2.484345,3.628007,4.712420,2.424327,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.441159,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191624,-0.484629,0.162669,0.000000,0.000000,-0.000000,0.000000,0.853530,-1.399966,2.484361,3.627999,4.712395,2.424304,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.461212,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191640,-0.484626,0.162642,0.000002,0.000002,-0.000072,0.000072,0.853502,-1.399902,2.484357,3.627974,4.712395,2.424331,0.000000,0.000146,-0.000000,0.000000,0.000000,0.000000
0.481268,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191642,-0.484628,0.162673,0.000002,0.000002,-0.000076,0.000076,0.853498,-1.399966,2.484353,3.627990,4.712408,2.424263,0.000000,0.000154,-0.000000,0.000000,0.000000,0.000000
0.501327,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191602,-0.484636,0.162668,-0.000001,-0.000001,-0.000073,0.000073,0.853578,-1.399966,2.484361,3.628002,4.712375,2.424315,0.000000,0.000157,-0.000000,-0.000035,0.000000,0.000000
0.521381,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191627,-0.484625,0.162643,-0.000001,-0.000001,-0.000065,0.000065,0.853522,-1.399914,2.484366,3.627990,4.712388,2.424331,0.000000,0.000139,-0.000000,-0.000030,0.000000,0.000000
0.541391,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191629,-0.484630,0.162658,-0.000001,-0.000002,-0.000060,0.000060,0.853522,-1.399942,2.484353,3.628015,4.712403,2.424296,0.000000,0.000132,-0.000000,-0.000039,0.000000,0.000000
0.561445,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191644,-0.484634,0.162663,-0.000002,-0.000002,-0.000055,0.000056,0.853514,-1.399938,2.484333,3.628022,4.712363,2.424356,0.000000,0.000124,-0.000000,-0.000045,0.000000,0.000000
0.581501,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191642,-0.484637,0.162661,0.000000,0.000000,-0.000056,0.000056,0.853526,-1.399926,2.484333,3.627990,4.712339,2.424296,0.000000,0.000118,-0.000000,-0.000016,0.000000,0.000000
0.601555,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191641,-0.484631,0.162650,0.000001,0.000002,-0.000056,0.000056,0.853514,-1.399914,2.484341,3.628007,4.712363,2.424295,0.000000,0.000114,-0.000000,-0.000000,0.000000,0.000000
0.621609,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191624,-0.484635,0.162643,-0.000004,-0.000005,-0.000046,0.000046,0.853546,-1.399898,2.484353,3.627966,4.712363,2.424315,0.000000,0.000110,-0.000000,-0.000071,0.000000,0.000000
0.641663,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191641,-0.484637,0.162665,-0.000004,-0.000004,-0.000040,0.000040,0.853514,-1.399938,2.484341,3.627978,4.712395,2.424343,0.000000,0.000095,-0.000000,-0.000061,0.000000,0.000000
0.661704,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191606,-0.484644,0.162648,-0.000004,-0.000004,-0.000037,0.000037,0.853586,-1.399906,2.484349,3.627969,4.712358,2.424331,0.000000,0.000090,-0.000000,-0.000065,0.000000,0.000000
0.681757,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191646,-0.484630,0.162677,0.000001,0.000001,-0.000037,0.000037,0.853498,-1.399966,2.484349,3.627974,4.712395,2.424340,0.000000,0.000075,-0.000000,-0.000000,0.000000,0.000000
0.701813,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191627,-0.484631,0.162645,0.000001,0.000001,-0.000032,0.000032,0.853534,-1.399910,2.484353,3.627990,4.712371,2.424335,0.000000,0.000064,-0.000000,-0.000000,0.000000,0.000000
0.721867,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191612,-0.484614,0.162666,0.000001,0.000001,-0.000028,0.000028,0.853534,-1.399983,2.484393,3.627982,4.712371,2.424291,0.000000,0.000056,-0.000000,0.000000,0.000000,0.000000
0.741922,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191603,-0.484618,0.162646,-0.000005,-0.000006,-0.000016,0.000018,0.853558,-1.399938,2.484393,3.627970,4.712351,2.424291,0.000000,0.000050,-0.000000,-0.000071,0.000000,0.000000
0.761944,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191631,-0.484630,0.162646,-0.000005,-0.000005,0.000007,0.000010,0.853518,-1.399910,2.484358,3.627974,4.712408,2.424311,0.000000,0.000000,-0.000000,-0.000061,0.000000,0.000000
0.781998,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191626,-0.484635,0.162656,-0.000005,-0.000006,0.000008,0.000011,0.853546,-1.399926,2.484350,3.627978,4.712351,2.424295,0.000000,0.000000,-0.000000,-0.000065,0.000000,0.000000
0.802052,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191616,-0.484618,0.162635,-0.000000,-0.000000,0.000000,0.000000,0.853526,-1.399910,2.484385,3.627978,4.712403,2.424327,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.822106,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.191635,-0.484633,0.162654,-0.191626,-0.484635,0.162659,0.000000,0.000000,-0.000000,0.000000,0.853530,-1.399934,2.484357,3.627958,4.712420,2.424331,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.842157,0.003906,-0.796082,0.003906,-0.000000,-0.796082,-0.000000,0.796082,-0.191635,-0.484792,0.162654,-0.191645,-0.484623,0.162644,-0.000006,-0.000007,0.000010,0.000014,0.853482,-1.399910,2.484366,3.627958,4.712428,2.424344,0.000000,0.000000,-0.000000,-0.000085,0.000000,0.000000
0.862210,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.484992,0.162654,-0.191622,-0.484625,0.162652,-0.000005,-0.000006,0.000009,0.000012,0.853534,-1.399930,2.484373,3.627954,4.712371,2.424256,0.000000,0.000000,-0.000000,-0.000071,0.000000,0.000000
0.882263,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.485192,0.162654,-0.191614,-0.484639,0.162652,-0.000006,-0.000006,0.000009,0.000012,0.853558,-1.399922,2.484353,3.627982,4.712399,2.424331,0.000000,0.000000,-0.000000,-0.000074,0.000000,0.000000
0.902317,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.485392,0.162654,-0.191649,-0.484627,0.162641,-0.000005,-0.000006,0.000008,0.000011,0.853494,-1.399894,2.484349,3.627970,4.712375,2.424364,0.000000,0.000000,-0.000000,-0.000065,0.000000,0.000000
0.922373,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.485592,0.162654,-0.191635,-0.484621,0.162642,-0.000000,-0.000000,0.000000,0.000000,0.853510,-1.399910,2.484366,3.627982,4.712367,2.424328,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.942426,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.485792,0.162654,-0.191631,-0.484634,0.162650,-0.000000,-0.000000,0.000000,0.000000,0.853534,-1.399910,2.484354,3.627950,4.712367,2.424304,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.962480,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.485992,0.162654,-0.191619,-0.484634,0.162650,0.000000,0.000000,0.000000,0.000000,0.853546,-1.399918,2.484361,3.627962,4.712391,2.424311,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
0.982533,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.486192,0.162654,-0.191638,-0.484641,0.162645,0.000000,0.000000,0.000000,0.000000,0.853527,-1.399890,2.484338,3.627958,4.712383,2.424279,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1.002586,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.486392,0.162654,-0.191653,-0.484628,0.162653,-0.000004,-0.000005,0.000006,0.000009,0.853494,-1.399910,2.484354,3.627929,4.712355,2.424299,0.000000,0.000000,-0.000000,-0.000053,0.000000,0.000000
1.022640,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.486592,0.162654,-0.191618,-0.484614,0.162627,-0.000000,-0.000000,0.000000,0.000000,0.853510,-1.399898,2.484397,3.627954,4.712432,2.424268,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
1.042693,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.486792,0.162654,-0.191662,-0.484630,0.162674,-0.000000,-0.000000,0.000000,0.000000,0.853482,-1.399947,2.484345,3.627929,4.712358,2.424299,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
1.062746,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.486992,0.162654,-0.191622,-0.484625,0.162616,0.000000,0.000000,0.000000,0.000000,0.853530,-1.399866,2.484357,3.628039,4.712388,2.424307,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1.082799,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.487192,0.162654,-0.191624,-0.484646,0.162658,0.000000,0.000000,0.000000,0.000000,0.853558,-1.399914,2.484341,3.627942,4.712371,2.424312,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1.102853,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.487392,0.162654,-0.191636,-0.484624,0.162645,0.000000,0.000000,0.000000,0.000000,0.853510,-1.399910,2.484366,3.627958,4.712371,2.424331,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1.122907,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.487592,0.162654,-0.191648,-0.484629,0.162653,0.000000,0.000000,0.000000,0.000000,0.853502,-1.399914,2.484349,3.627958,4.712354,2.424331,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1.142961,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.487792,0.162654,-0.191608,-0.484624,0.162625,-0.000625,-0.000717,0.000351,0.001014,0.853550,-1.399886,2.484382,3.627966,4.712388,2.424331,0.000000,0.000501,-0.001544,0.000000,0.000000,0.000000
1.163016,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.487992,0.162654,-0.191649,-0.484640,0.162632,-0.000697,-0.001631,-0.000296,0.001798,0.853510,-1.399858,2.484329,3.627966,4.712383,2.424323,0.001113,0.003057,-0.003109,-0.000021,0.000000,0.004055
1.183070,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.488192,0.162654,-0.191659,-0.484701,0.162630,0.000185,-0.003409,0.000258,0.003424,0.853574,-1.399770,2.484229,3.627946,4.712391,2.424423,0.004845,0.003730,-0.005402,-0.000000,0.000000,0.003740
1.203124,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.488392,0.162654,-0.191647,-0.484770,0.162636,0.000461,-0.003443,0.000314,0.003488,0.853682,-1.399702,2.484122,3.627962,4.712403,2.424483,0.005312,0.003517,-0.005276,-0.000000,0.000000,0.003352
1.223160,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.488592,0.162654,-0.191649,-0.484843,0.162653,0.000004,-0.003923,0.000447,0.003948,0.853778,-1.399647,2.483994,3.628010,4.712399,2.424543,0.005252,0.004027,-0.006450,0.000591,0.000000,0.004458
1.243215,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.488792,0.162654,-0.191633,-0.484921,0.162657,0.000010,-0.004915,0.000468,0.004937,0.853906,-1.399567,2.483874,3.628034,4.712399,2.424627,0.006586,0.005236,-0.008078,0.000716,0.000000,0.007304
1.263272,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.488992,0.162654,-0.191642,-0.485024,0.162663,-0.000176,-0.006766,0.000427,0.006782,0.854034,-1.399438,2.483706,3.628002,4.712383,2.424807,0.008772,0.007754,-0.011259,0.000998,0.000000,0.009826
1.283330,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.489192,0.162654,-0.191636,-0.485177,0.162675,0.000218,-0.006854,-0.000417,0.006870,0.854253,-1.399275,2.483450,3.628055,4.712363,2.424986,0.009490,0.008403,-0.013116,0.011373,0.000000,0.009744
1.303386,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.489392,0.162654,-0.191620,-0.485285,0.162659,0.000385,-0.006655,-0.000242,0.006670,0.854425,-1.399127,2.483254,3.628218,4.712347,2.425200,0.009474,0.008389,-0.011377,0.004341,0.000000,0.010056
1.323442,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.489592,0.162654,-0.191619,-0.485428,0.162675,0.000245,-0.006288,-0.000489,0.006311,0.854609,-1.398983,2.483022,3.628242,4.712383,2.425409,0.008766,0.008409,-0.011067,0.005320,0.000000,0.008681
1.343497,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.489792,0.162654,-0.191648,-0.485566,0.162659,0.000904,-0.007858,-0.000953,0.007967,0.854761,-1.398771,2.482742,3.628411,4.712330,2.425632,0.011867,0.010873,-0.013548,0.007080,0.000000,0.011333
1.363554,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.489992,0.162654,-0.191621,-0.485775,0.162649,0.000453,-0.008794,-0.000653,0.008829,0.855069,-1.398506,2.482410,3.628478,4.712379,2.425896,0.012415,0.011688,-0.015307,0.006900,0.000000,0.011336
1.383609,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.490192,0.162654,-0.191643,-0.485935,0.162624,0.000256,-0.008657,-0.000563,0.008679,0.855252,-1.398251,2.482111,3.628603,4.712367,2.426059,0.011925,0.011622,-0.014828,0.004854,0.000000,0.012074
1.403665,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.490392,0.162654,-0.191601,-0.486105,0.162602,0.000292,-0.008854,-0.000216,0.008862,0.855540,-1.398015,2.481850,3.628663,4.712379,2.426322,0.012235,0.011140,-0.015093,0.004782,0.000000,0.011895
1.423701,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.490592,0.162654,-0.191643,-0.486292,0.162611,0.000820,-0.010020,0.000040,0.010053,0.855719,-1.397783,2.481507,3.628742,4.712395,2.426574,0.014586,0.011761,-0.016759,0.005467,0.000000,0.013491
1.443754,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.490792,0.162654,-0.191585,-0.486511,0.162609,0.000935,-0.010165,-0.000262,0.010211,0.856091,-1.397540,2.481175,3.628826,4.712432,2.426861,0.014945,0.012411,-0.017136,0.006520,0.000000,0.014236
1.463807,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.490992,0.162654,-0.191608,-0.486697,0.162631,0.000454,-0.009856,-0.000473,0.009878,0.856315,-1.397340,2.480844,3.628894,4.712379,2.427116,0.013788,0.012786,-0.016784,0.005591,0.000000,0.013309
1.483861,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.491192,0.162654,-0.191605,-0.486902,0.162598,0.000465,-0.009702,-0.000546,0.009728,0.856599,-1.397024,2.480479,3.629050,4.712355,2.427376,0.013592,0.012681,-0.016623,0.006091,0.000000,0.012759
1.503871,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.491392,0.162654,-0.191575,-0.487086,0.162569,-0.000033,-0.010730,0.000370,0.010736,0.856883,-1.396756,2.480180,3.629155,4.712383,2.427615,0.014184,0.012355,-0.018530,0.005941,0.000000,0.014542
1.523927,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.491592,0.162654,-0.191597,-0.487347,0.162647,-0.000187,-0.011909,0.000966,0.011949,0.857190,-1.396585,2.479732,3.629246,4.712399,2.427963,0.015498,0.012612,-0.020679,0.006856,0.000000,0.015339
1.543935,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.491792,0.162654,-0.191641,-0.487564,0.162633,-0.001212,-0.012368,0.001378,0.012504,0.857410,-1.396268,2.479327,3.629370,4.712403,2.428246,0.014527,0.012934,-0.021904,0.006036,0.000000,0.015028
1.563989,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.491992,0.162654,-0.191641,-0.487802,0.162669,-0.000945,-0.011522,0.000885,0.011595,0.857733,-1.396049,2.478920,3.629479,4.712371,2.428533,0.013802,0.012760,-0.020357,0.005858,0.000000,0.014576
1.584043,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.492192,0.162654,-0.191688,-0.488061,0.162712,-0.000146,-0.010399,-0.000083,0.010400,0.858001,-1.395789,2.478465,3.629522,4.712379,2.428800,0.013526,0.012918,-0.018095,0.005945,0.000000,0.012191
1.604097,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.492392,0.162654,-0.191661,-0.488241,0.162686,0.000447,-0.010428,-0.000290,0.010442,0.858285,-1.395533,2.478160,3.629670,4.712359,2.429040,0.014464,0.013032,-0.017878,0.006486,0.000000,0.013186
1.624150,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.492592,0.162654,-0.191672,-0.488454,0.162649,0.000124,-0.010435,-0.000370,0.010442,0.858549,-1.395189,2.477784,3.629779,4.712363,2.429339,0.013967,0.013347,-0.018133,0.006664,0.000000,0.014949
1.644164,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.492792,0.162654,-0.191693,-0.488664,0.162694,-0.000222,-0.010696,-0.000024,0.010698,0.858788,-1.395013,2.477417,3.629862,4.712388,2.429675,0.013773,0.013225,-0.018586,0.005727,0.000000,0.013462
1.664217,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.492992,0.162654,-0.191647,-0.488897,0.162705,0.000195,-0.010310,-0.000150,0.010313,0.859160,-1.394774,2.477053,3.629958,4.712411,2.429878,0.013890,0.012826,-0.017624,0.005306,0.000000,0.013948
1.684274,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.493192,0.162654,-0.191674,-0.489086,0.162692,0.000600,-0.009288,-0.000918,0.009352,0.859376,-1.394506,2.476701,3.630095,4.712379,2.430141,0.013154,0.012951,-0.015661,0.004823,0.000000,0.014062
1.704329,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.191635,-0.493392,0.162654,-0.191683,-0.489244,0.162634,0.000642,-0.009141,-0.000405,0.009173,0.859559,-1.394189,2.476425,3.630162,4.712428,2.430449,0.013017,0.011674,-0.015380,0.004901,0.000000,0.013725
